label,x_centroid,y_centroid,area,integrated_intensity,intensity_uncertainty,ellipticity,elongation,snr_approx
425,4785.4801860228445,890.4920256092444,34.0,2.95366440999073,0.033103773123012666,0.3782060779260782,1.6082498790991964,89.22440348461181
426,3315.121994352221,892.5641762552053,49.0,4.191538567720818,0.03843279625382302,0.19955542297154005,1.2493057342113079,109.06150413929025
427,3993.3864037753387,901.3477751475676,250.0,64.25219860390527,0.08431475416589933,0.2082052281080169,1.2629535272258912,762.0516627194502
428,5464.7378278508295,897.7635205524233,48.0,4.356187464829318,0.04307274188967216,0.3284086644794454,1.4890007465997066,101.13559698584758
429,2389.3139399820175,900.9949867430435,89.0,10.695572196409218,0.05191548407697014,0.21688805151579504,1.2769566368328367,206.01892453804172
430,1021.1163322168771,903.3445426479859,115.0,9.219639053278666,0.04534380568410864,0.19812051521120055,1.247070188188418,203.32742067368676
431,3467.693692840923,912.9357170820916,275.0,79.60911134002214,0.08741842603339724,0.19678099025825735,1.244990454498242,910.6674067731254
432,5035.790646578893,907.0374575566757,39.0,3.2642622274698603,0.03536098774229723,0.2959825159606061,1.420419268939696,92.3125295950174
433,3062.6174193171605,907.4749527311776,33.0,2.6712865815925273,0.03291483627684131,0.07440734827209716,1.080388870993296,81.15752298218264
434,1694.4631680261111,911.2364299624912,73.0,5.757159149404733,0.039550547082170075,0.07783831310908762,1.0844085307550795,145.56458947188972
435,1513.3856622406404,911.9577630359873,33.0,1.930027216903852,0.02500591549768046,0.19716658702173195,1.2455884170170544,77.1828256831021
436,4294.839658383795,914.998801449367,22.0,1.7298855409850027,0.02759560489752949,0.5249385851812811,2.104990994441414,62.686994809810145
437,4933.867116725079,917.3462825930866,71.0,6.139911220443422,0.04759776393473183,0.33235685428085193,1.497806135525971,128.99579124899105
438,5459.821553108704,919.4991351055065,50.0,4.582363594780439,0.04390275933431191,0.23098808955079098,1.3003699766052546,104.37529814211753
439,5037.253419886992,922.064908962457,60.0,5.223041945739452,0.04379333936744915,0.2765726268767573,1.3823087667843066,119.26566964705258
440,4520.620902991946,923.1940686518205,28.0,2.41591566029336,0.030514857933920957,0.45528652624036337,1.8358275463574558,79.17178135074249
441,1385.7662905786335,931.8807697911287,162.0,17.952408088999437,0.055291239925218845,0.24356173970887185,1.321984955672566,324.6881081574584
442,1988.9722669673092,929.271720539927,76.0,6.852963398326432,0.043820281351955336,0.14439299307192932,1.1687608819267983,156.3879369756863
443,4804.448860347454,931.322359070674,79.0,7.565873534658994,0.050376049112024285,0.27797048531434365,1.3849849343559884,150.18791008866737
444,5505.206415725046,930.0536359405868,29.0,2.658787830594818,0.03351343500996778,0.31107346347385745,1.4515335772119051,79.33498400877214
445,1962.751001595279,935.8463222882823,243.0,54.86804118092612,0.0780882581244076,0.27645834203338737,1.3820904283663848,702.6413765500082
446,4004.6381974231754,934.800754209928,186.0,35.41385077042076,0.07268567692896713,0.22350726981083247,1.2878420635778292,487.2191092755362
447,2391.7488474139473,934.0575549783566,112.0,14.198202396097978,0.05828253267919361,0.14222660080567517,1.1658090597578141,243.6099075215141
448,4206.35266474161,933.5478195433486,42.0,3.688468889345575,0.036594742201143504,0.4658889612955672,1.8722698606373154,100.79231789834328
449,3982.5175273665095,934.7050163371244,66.0,5.558215871223169,0.04305821919001328,0.18382529453214402,1.2252278749888112,129.08606012466757
450,2455.270804878075,942.3654009705406,63.0,6.224665061598803,0.04363270807537756,0.19461734050585144,1.2416458042790346,142.66052546739482
451,2711.1320346199627,945.3737769387378,37.0,3.2151330603115467,0.034052287686607736,0.21075249318851075,1.267029659732392,94.41753487757626
452,3094.2712667806236,945.6495388045198,56.0,5.538095791263445,0.042831328258892395,0.12367446232148072,1.1411284471397556,129.3001178433839
453,2636.1836860525873,952.4605660092827,73.0,7.34279826286089,0.04711259349673273,0.1605370981401718,1.1912378710059757,155.85637974632226
454,1728.9899644722443,953.8491072947796,79.0,6.394648445454198,0.04254905827947323,0.14058105162621604,1.1635768584020951,150.2888360878046
455,2062.510510768912,954.729133372982,107.0,11.818081155423222,0.053207268280011405,0.23539158719279807,1.3078590076305538,222.1140370001474
456,2322.699134836606,957.9155840127314,142.0,20.76950548338538,0.06420899651928014,0.17128957992951377,1.2066941307615568,323.46721813584
457,4312.2030635268375,956.8713407602194,38.0,3.3418142447985435,0.036148283154848686,0.4296828907351652,1.7534104864731241,92.44738485872725
458,4958.318388011122,959.8286323518331,99.0,10.195601265430419,0.05636013410174452,0.14066526494604448,1.1636908869245377,180.9009404950091
459,2442.289343503905,963.652864495842,47.0,3.708507543538387,0.037796633372330496,0.08505954767788304,1.0929673045518997,98.11740392342053
460,2853.551248955329,967.5759902410475,203.0,46.76119249922657,0.08144124158449795,0.2763727800001924,1.3819270093243117,574.1709186826469
461,1228.9610122410088,967.4803603147499,156.0,16.423226378779162,0.05254979558971994,0.2204911264432573,1.282859033325946,312.5269317316233
462,2270.055019296206,968.5346444595584,109.0,13.649240558759484,0.05498026556522828,0.2133662692764301,1.2712396645897313,248.25708676445188
463,2463.970383855407,966.7545915653112,60.0,5.366516362458909,0.042644326871035365,0.14884862718615566,1.1748791483400574,125.84361757399256
464,5104.092236322925,966.4458987343589,41.0,3.160026699559078,0.035243114029113155,0.3487848267616406,1.5355907557055302,89.66366300516708
465,3408.7927303363963,966.4196666917506,36.0,2.8252599786863586,0.031448817215752066,0.24837324035007513,1.3304475754239466,89.83676426696404
466,2035.2118402203746,972.5286881454108,112.0,12.698865519745187,0.054318459206605434,0.23729276820337042,1.3111190746735213,233.78545167203367
467,4793.2882660514015,978.9846882842058,394.0,165.44195117145603,0.1125860148320918,0.1168537652978715,1.1323153071442176,1469.4715983880624
468,3144.957591046741,974.6262813850759,94.0,11.158261920624165,0.055507367060422495,0.2776313894558362,1.3843347916885467,201.0230805665462
469,1291.112530337703,975.9900367692368,96.0,7.802489205403449,0.04177639006729807,0.20307962538633206,1.2548305098671637,186.76791347539432
470,3648.943656414548,976.1376323065659,64.0,5.600986228560828,0.04170246422726715,0.328511171523733,1.4892280520424828,134.3082796747206
471,3969.5488890596157,976.7471053712023,40.0,3.2855367105957485,0.033303393572193696,0.3708155933868462,1.589359160032136,98.65471227349549
472,2735.050334138976,980.413727721661,50.0,4.718057453236133,0.039883992169736836,0.060991899022676765,1.064953538695988,118.29451357720653
473,5355.944688936062,979.8711158295208,40.0,3.5323453350540257,0.038318112907200164,0.2696381754225723,1.36918437731679,92.1847415505235
474,4905.856961550142,984.2675123394686,108.0,11.693570328946008,0.05922670580947922,0.19649275325185478,1.2445438470493897,197.43745948933827
475,2249.5186279971613,986.7246467065145,112.0,13.980986888457908,0.0556965887877791,0.1956830451373952,1.243290961298736,251.02052374750832
476,1705.5867767808243,990.9265884854237,218.0,35.975213895218104,0.07133388698636182,0.2832000547150828,1.3950893922048433,504.3215141507167
477,2546.6533193305413,985.6340143075499,26.0,1.9148979570559053,0.027974029412899656,0.11773453008403278,1.133445696446951,68.4527040703292
478,2347.7639118959473,991.6977630824074,77.0,7.335864601641108,0.047977532640540346,0.23251497512761776,1.3029570188242832,152.90208140971396
479,2606.5666508555123,998.8518752345361,172.0,26.771799848797286,0.07210110146844717,0.04828264238090352,1.050732123349827,371.30916592880544
480,5051.8784840345115,997.1275614823068,99.0,10.14900601134748,0.05476898667694279,0.21700879870910983,1.2771535597735135,185.3057108982466
481,4350.258804577117,1006.3414026454344,441.0,176.9273458800472,0.12229993799657093,0.14540237497633823,1.1701413281745459,1446.6675026851437
482,4761.505129825617,1000.9735110243791,30.0,2.293373443200645,0.031072982345907604,0.32078593601900696,1.472289890669849,73.80602922727462
483,2906.066855922677,1004.211981216874,102.0,12.307062718184588,0.05795274696545319,0.2351974243353614,1.3075269773130236,212.3637508593178
484,4005.6496270680236,1007.0287681741271,63.0,5.767903398176449,0.04207864563897222,0.3494927994284569,1.537261999746334,137.07435946641678
485,4110.575366743099,1006.4968841933917,42.0,3.4564964254747554,0.034386466242040156,0.4561476994638167,1.8387345222482303,100.51909379536409
486,1222.6020398959495,1010.2045527988753,134.0,11.337813059122013,0.04892591971922212,0.2115394243595614,1.2682942316903232,231.7342857157898
487,1910.1942360939909,1010.92504782905,35.0,2.361348614435347,0.03004565085287301,0.14684329478490887,1.1721176120252,78.59202737854991
488,3265.0926462872176,1014.3491162270551,129.0,19.653743512765146,0.06429033042806118,0.2247242203889247,1.2898635895753894,305.70294758022834
489,5248.087243445661,1013.4488830728382,41.0,3.0535416751426214,0.03520473918483414,0.2150241650629362,1.2739245662004055,86.73666517200212
490,3751.302729494535,1018.0713951336492,26.0,1.9185181471138069,0.026344272471753784,0.2944328128004886,1.417299469337755,72.8248673092352
491,3402.658284546248,1020.8230262549027,30.0,2.147740162505425,0.028601000534119445,0.27748576599280395,1.3840557776333584,75.09318283964532
492,2409.5473272580357,1022.9891017764274,65.0,6.093697046998204,0.044624332424558294,0.13833883904657363,1.1605490015280508,136.55547805225282
493,3223.350446842457,1022.3854619335345,40.0,3.4989768761571343,0.03617822933832189,0.2503794622532879,1.3340082743809352,96.71498412584923
494,2034.2492923586574,1028.1967027481244,34.0,2.4738387753006594,0.029908244324380422,0.13671592617591777,1.158367251662953,82.71427598590434
495,3942.249944788896,1031.6963419030656,110.0,12.051055954206193,0.05470054405178039,0.25174477991073596,1.3364423971284876,220.3096178129138
496,3351.937718518558,1036.9150269742038,116.0,9.726855941591595,0.05775232333530838,0.4981437574845965,1.992602493072121,168.42363007835615
497,2249.024473205939,1037.9216953982932,156.0,23.227883708252918,0.06726529152346632,0.2232816759078995,1.2874680163737497,345.3175208517395
498,4726.07671947161,1037.4043367056056,49.0,4.228711670827323,0.039690876908968185,0.40751982209287185,1.6878201791195637,106.54115001102035
499,598.3015106924863,1040.8115756865845,76.0,4.936844153126326,0.03972548248156987,0.20197520389282442,1.253093894924161,124.27398850137847
500,3326.487718946084,1042.138209203764,68.0,6.488011776350734,0.0449705826965074,0.28321956881219135,1.3951273730267102,144.27235288758266
501,4793.164085780833,1046.6392262088552,140.0,16.386603283039925,0.06708484088871455,0.1423749810913677,1.1660107598919474,244.26685769775128
502,4812.797920791734,1044.8342880791047,70.0,6.591317507730344,0.04759591413704118,0.2537900749759363,1.3401054669270878,138.48494408054026
503,2331.6978068704652,1046.5387124015576,40.0,3.1487178602498953,0.03470788300437557,0.06472365314234463,1.0692027050184723,90.72053918854519
504,3718.413054823843,1046.8025368780443,60.0,5.151812820901153,0.03995108279689473,0.3070650347406587,1.4431368745055824,128.95302105057306
505,1661.56841435035,1050.633977191367,33.0,2.0557867812179036,0.028302373268971063,0.1423816090839214,1.166019771254945,72.63655106519772
506,4237.297198422925,1063.3032020614316,266.0,40.03566907200915,0.09133847035919242,0.5446595356651892,2.1961588708371464,438.32208832233755
507,1724.3823473496134,1056.2180348342865,91.0,7.775936074842087,0.04770261705945512,0.16059258908024432,1.1913166205005026,163.0085843120597
508,1393.9933431192876,1057.089313945319,79.0,6.141381595707324,0.039208504244887574,0.12123432542660106,1.137959787158795,156.63391690102802
509,2408.4300195433634,1057.335419318011,58.0,5.265777262654274,0.04210418090292991,0.1473055615399158,1.1727530459867206,125.06542461411104
510,2501.3711848701314,1055.7978954577982,26.0,1.9210098657494261,0.028272026493050037,0.1766741471906229,1.2145859340961662,67.94737074194727
511,5399.954977446602,1067.1352017663705,37.0,2.8699683255517354,0.03311556016572465,0.2850482993935721,1.3986958827453546,86.66525075188724
512,4506.72098523921,1068.994344581555,62.0,5.58174121438157,0.04472809536917238,0.28467104930892717,1.3979582387011025,124.79273191294062
513,615.6054467912785,1072.714262535845,155.0,14.581768752328168,0.05694017422002277,0.1388789508861379,1.1612769203923787,256.08928936505697
514,5367.314330387066,1073.582725970879,135.0,15.663386944069098,0.06086442795121089,0.21482566198887754,1.2736025002205744,257.348790932939
515,2361.4233742028327,1072.5810726223312,42.0,3.2692446873549685,0.035633336241704,0.1417267476467552,1.16513009960192,91.74680319517093
516,2806.1326017523725,1071.115695838561,26.0,1.9363763498048612,0.029071051035116088,0.1767706952753877,1.2147283803684823,66.60840529865379
517,4495.337240150458,1076.3835307695408,79.0,7.814910230892258,0.05048599716723448,0.2721668556855511,1.3739412773540383,154.7936194070888
518,5006.659551436835,1077.6831178483385,77.0,7.1503166873686546,0.04810779943360472,0.2712863086854663,1.3722810644549444,148.63113199008532
519,666.3034649107941,1081.2506697560616,159.0,15.609758639696595,0.055664572273308205,0.1835621293802815,1.2248329431864158,280.4253765402892
520,1775.4370801352768,1083.0562824769747,85.0,7.7053838391829705,0.04659617173025546,0.12530750098904475,1.1432589179977355,165.3651695634852
521,4703.693596840436,1086.9461874897538,48.0,4.178502853584676,0.03921490044857639,0.4527929142781719,1.827461716218252,106.55395795442769
522,3394.886001626945,1087.859460966909,67.0,5.011214011741084,0.042823900181946845,0.20344396862547742,1.255404466995772,117.01909425460617
523,2001.5028268294361,1088.548103925131,50.0,3.692648108630195,0.036007406345555604,0.04959696412077996,1.0521851911751288,102.55246026866301
524,2976.72955887824,1089.4086406141787,69.0,6.9017158347568275,0.047657930201412124,0.20954803525063348,1.2650990124581145,144.81778385231524
525,3505.3777802807303,1093.9035976710168,74.0,6.35748577394249,0.04400718566547513,0.2520119490770417,1.336919752616474,144.46472042701234
526,2578.835685606806,1098.833743208855,62.0,5.851035042069078,0.043462345672132315,0.19729876556857284,1.245793524546308,134.62308468594028
527,3791.0645843826255,1106.8072491351488,41.0,2.8510969902395153,0.03320330834769724,0.5258990955495906,2.1092556259921653,85.8678587200859
528,2544.0050053883906,1108.7361537662293,84.0,9.365520513874275,0.050510839941202576,0.1862227308738198,1.2288374693406987,185.41605177772257
529,5017.508193243673,1111.4231144837765,218.0,38.5959662768345,0.07952096419117695,0.2131806512976293,1.2709397673674505,485.3558639460866
530,4682.837239045519,1107.3983611313608,21.0,1.5709769918720784,0.025963631185691966,0.5110227137229897,2.045084767870977,60.50682898075567
531,3186.8104220743603,1115.8684537361196,106.0,13.585914553355495,0.058549826533106725,0.216080721896319,1.2756415461793762,232.04021869600936
532,3919.987975253971,1116.1602872514604,143.0,18.142886315274676,0.0625285959669182,0.23585718340331774,1.3086558929569891,290.1534255602584
533,4319.096018257919,1114.1910268463796,55.0,4.584674752801875,0.04213975001895382,0.41245759138536986,1.7020048005690454,108.79691385781257
534,2310.023912393826,1115.4630100991294,71.0,6.7824749080080355,0.04579619405214666,0.17057652622285546,1.205656738223311,148.10127890289417
535,4555.092148932158,1114.662537370661,62.0,5.54626322038922,0.04465679179644923,0.3532402424066542,1.546169173730126,124.19752958675858
536,4405.293111035327,1118.020407574285,88.0,8.349976753603228,0.05329958704597173,0.2084160778960764,1.263289933102904,156.6611903841064
537,2760.5789197037675,1120.1636602776089,59.0,5.21120345452749,0.04308480483010038,0.24144827651511214,1.3183016649225534,120.95223536644133
538,4690.980375091316,1121.8498102353708,59.0,5.158189395472276,0.0434712721674987,0.2943139141507465,1.4170606733680404,118.65742910852278
539,3629.9696442800414,1123.9452834533768,92.0,9.061629951160832,0.04913331809098974,0.2515937623337713,1.3361727223417077,184.42943206847227
540,1531.7145081032295,1124.1908169827145,70.0,5.2288263595433335,0.04139694655125705,0.14116895409835706,1.1643733709581388,126.309469541892
541,5223.439108879924,1127.6600451548538,71.0,4.671437943993928,0.04188662964916448,0.30183708338165915,1.4323304435068727,111.52575375772948
542,2212.573597907481,1134.1843835950697,202.0,38.174069328540675,0.07604421626250618,0.24556808003577157,1.3255006496111872,501.99832682558014
543,4311.41165762782,1135.7792057683002,59.0,4.955785228410097,0.04310115988287589,0.27570253409012613,1.3806482102540347,114.98032168686561
544,2418.413127640811,1141.2377789715397,47.0,3.7371560801920185,0.0369069608813516,0.19980783147376846,1.2496998087868918,101.25884090554673
545,2652.8467878932574,1142.748364818976,42.0,3.3201761481149874,0.035708026769891425,0.1810579424157055,1.2210876102148032,92.98122714847183
546,1290.0710809197492,1145.0614627539044,44.0,2.770439964170256,0.029241175993437854,0.2405920931264598,1.316815364903126,94.74447829293813
547,1910.0598492782601,1145.7904875408224,44.0,3.1592416794516636,0.033753359095806804,0.10712253024412988,1.1199745025187153,93.59784519473612
548,2090.069938222246,1154.1349270757362,231.0,40.574498653893514,0.07836569401605983,0.20192309420187415,1.2530120753211604,517.7584294165557
549,3212.2081974389125,1151.6027429776461,106.0,12.571301880464233,0.05805187139018111,0.2017796458036164,1.2527868961782616,216.55291344476007
550,2829.812387610695,1159.1219281626832,492.0,181.6390886760602,0.12388851054919485,0.29290171914311547,1.4142305632367933,1466.149587809704
551,1686.5408965245156,1151.9751245063,64.0,5.0524311142485026,0.040602703257176034,0.06991490401434597,1.075170437969715,124.43583084226164
552,2130.504422647154,1150.7535005686489,26.0,1.747098685597526,0.02654443194088173,0.3262234211136644,1.484171506306837,65.81789693177711
553,1162.255928989951,1157.9403962285703,181.0,19.63792727619381,0.057889021680130916,0.23704978430450208,1.310701510305505,339.2340500190916
554,4343.827261214423,1160.6375634567928,176.0,20.681730853428604,0.07386232273707681,0.44889973534972094,1.8145518413688055,280.0037974306345
555,1287.0646297785438,1158.9093336602477,133.0,12.293264786107601,0.05108976021260686,0.15047974071322368,1.1771349641968052,240.62091375942936
556,3782.298376836187,1158.8200292735926,70.0,6.160903947480041,0.04348299716981869,0.30295216479863285,1.434621771275015,141.68535631109373
557,3348.5584567120304,1158.8925182120208,27.0,1.9261271175709296,0.027883097426780107,0.2697245056917731,1.3693462368571971,69.07866396941236
558,3895.485583073761,1167.7683700159037,73.0,6.375564866823645,0.04501218127346384,0.28484430697384044,1.398296915974381,141.64087779016944
559,2333.504785153591,1171.2017242695363,28.0,1.937323189803849,0.027928132282584388,0.011131520732852174,1.0112568263285142,69.36816147250698
560,1981.9914060801489,1173.299364758406,47.0,3.4478296771797448,0.034953179570265024,0.06060617039602312,1.064516253445664,98.6413745350035
561,2764.035202205747,1175.0277173385018,82.0,8.153837279936559,0.04995055447367693,0.08884114634509799,1.0975034660407814,163.238173546872
562,3340.8253554934313,1174.4567802394376,61.0,5.3467634749735735,0.042073105306615254,0.20624419486319412,1.2598333058208593,127.08269180532508
563,4029.3662815331095,1176.2675290553686,112.0,13.048119710665963,0.057245204253382476,0.30453924737443805,1.4378956630186763,227.93384844801182
564,5503.236224999107,1179.2757844532312,115.0,12.86321908986862,0.0604858789093786,0.16114380468201595,1.192099439190446,212.66482891222603
565,3971.8919939202206,1178.6592273133356,39.0,2.8954497149255563,0.03355053967650248,0.2005162625944702,1.2508071812006858,86.30113681758206
566,5217.927266604379,1183.65059169816,219.0,37.50852262573864,0.07471265037985116,0.17416686724248465,1.210898376843914,502.0371039581552
567,3962.1858848069032,1181.6884841216818,28.0,2.009149314636217,0.028391329561502855,0.5057527120486676,2.023278679272122,70.76629892530703
568,737.3487076384092,1192.021431368935,197.0,24.096470835246635,0.06655353117689883,0.24080225728230775,1.3171798909995576,362.06149259305835
569,2545.2376849870375,1188.119109867607,29.0,1.9964334915170088,0.028993395649413237,0.3939725121768467,1.6500901693287766,68.8582157004922
570,4280.791902197454,1194.0155311484898,237.0,40.600371157402954,0.08310150474871482,0.3118777446995169,1.4532301379546704,488.5636100112958
571,4341.431865782278,1196.3171766244914,237.0,50.13065547320073,0.08412039328293376,0.20412207891519263,1.2564741067787981,595.9393854066916
572,2108.5766509123214,1197.4533582532304,152.0,20.198912736305846,0.06370107879073167,0.18061738796854265,1.220431072512933,317.08902140672586
573,4428.986143674382,1198.1664804257096,59.0,4.883840478863712,0.0427802068511221,0.36213562860353676,1.5677313937612172,114.16121702870197
574,1444.4482609358372,1200.4657438923668,45.0,3.1731924969025713,0.032875528184862134,0.22294990675845539,1.2869183192918707,96.52141492782768
575,3837.3895575308047,1202.9423933740457,107.0,11.093653150458103,0.054381025577130544,0.19497885092705847,1.2422033895029903,203.99860121658756
576,4257.637428758448,1207.4884081566563,316.0,96.56855914297398,0.095027664858611,0.1763218779430108,1.2140664820654437,1016.2152178174181
577,3179.173399964686,1205.86549601884,115.0,14.283055049867816,0.06001160339544381,0.20469749425808137,1.2573831878816022,238.00488975024138
578,4969.690038609377,1207.1196745161324,165.0,20.791466415553078,0.07238880472194653,0.18761338048637088,1.2309410026948668,287.21936348328194
579,3242.506068957641,1210.603033859196,102.0,11.06170282068344,0.0562547728921935,0.1939352092482186,1.2405950631677434,196.63580976288105
580,2049.6554964748934,1213.9103341360128,68.0,5.764469601776131,0.04235695772539943,0.013327210698594438,1.0135072243231016,136.09262589507122
581,1966.360901103254,1218.4887840343035,115.0,12.418749003520562,0.05473640786151362,0.20026941721721903,1.2504211062184867,226.8827913395548
582,4312.922005018097,1216.244897961704,40.0,2.971810391186633,0.03401977620559825,0.4152319575339828,1.7100797707462154,87.35537744947293
583,3863.595812917597,1219.7109205750553,127.0,14.267863760781166,0.059729409552188445,0.34196009176828646,1.5196646700155352,238.87501764628445
584,3610.5870678590572,1221.1619970165314,72.0,6.427789698221045,0.0444678436527333,0.24870646867966173,1.3310376814273643,144.5491656491859
585,2230.984500401632,1222.332568580108,48.0,3.812296147474548,0.03568304874904367,0.07877795008432231,1.0855146162551506,106.83773615551054
586,3662.611217204461,1221.074348537203,23.0,1.7118982067643025,0.02510203730416355,0.33689436640573533,1.5080553524777796,68.19758038047209
587,1656.3757601323712,1222.4055303367304,28.0,1.7649324078430053,0.026702449589283948,0.011184350466741266,1.0113108550335146,66.09627337528227
588,3008.351871368538,1225.114995812494,27.0,1.9803430887307014,0.02831317451481397,0.1876991636202644,1.2310709963771582,69.94422641285065
589,3390.5955695886123,1233.1741238360296,195.0,37.239940685431,0.07409582588011938,0.22499956339649752,1.29032185373027,502.5916135368002
590,1626.990990048076,1238.5502944045952,277.0,56.01091706894679,0.08377544375329542,0.28524253756922524,1.3990759838997153,668.583949658202
591,2790.640542278295,1240.386675165557,64.0,5.637209105920336,0.04361157402916189,0.06529725458241031,1.0698588453950009,129.2594736927148
592,4444.102371448928,1238.5782636715508,22.0,1.6192978057456031,0.02592686952011722,0.42820685059028296,1.7488841918311484,62.45635650262963
593,2580.216434197402,1244.3930829193985,159.0,26.389703227007516,0.0679603408451889,0.2536753304342496,1.3398994308761771,388.31034245579
594,4305.124807084902,1240.823873548599,40.0,3.006213101265224,0.03367075954178695,0.25533491679169185,1.3428855770860226,89.2826043182773
595,5024.020138356641,1242.7988839077448,105.0,9.604672834277098,0.05479089277048086,0.2748408233019868,1.3790075781064577,175.29688509568712
596,1794.490941131227,1242.4415868474146,51.0,3.6479010266054446,0.036243945899447495,0.08148108163522039,1.0887092034862815,100.64856174120527
597,3227.3035756243403,1245.9241650671327,113.0,14.392116896361346,0.05920584456039147,0.2046761633498394,1.25734946435394,243.08608386932173
598,4254.009476039898,1242.2049652662022,21.0,1.5294560550401401,0.02423266199339947,0.39475082331962275,1.652212078147253,63.115478417382946
599,4051.9913402738944,1248.1079758310575,59.0,5.014870819111841,0.0418687235046428,0.3267707999258398,1.4853782335790604,119.77606192258868
600,2848.4822885012936,1250.5784981715085,88.0,8.878352453612607,0.05057429026273929,0.2567348434375629,1.3454148780832782,175.5507078297795
601,2871.6340737433543,1254.5565496963561,60.0,5.476443300286254,0.04153270433963537,0.11033093069152633,1.1240134500542824,131.85857717095467
602,2091.348399378047,1262.0459064878082,105.0,11.048801715232507,0.052842515824042424,0.16273016154468056,1.1943580839420918,209.08924457766818
603,3998.064441357749,1266.8851584290644,220.0,28.307799047478717,0.08109003435298069,0.4746018700345367,1.9033185368698102,349.09097367324256
604,4426.6548895152155,1262.3402415429207,27.0,1.8517182590715378,0.028428982433599773,0.420598996307446,1.7259203791966977,65.13487647320858
605,2210.2514110284937,1265.2940893644377,59.0,4.653161040863009,0.03907894573879218,0.15984932784783945,1.1902626911412968,119.07079254300336
606,2668.309161931319,1263.7734807567713,23.0,1.6286270106052296,0.026516519590011493,0.2388234046609251,1.3137555806672412,61.41933541001803
607,3686.3419666932127,1266.1289023601448,22.0,1.4114675234005718,0.02474315673176193,0.3124805768524602,1.4545043621049856,57.044763475499465
608,2252.974956681137,1270.4124567806005,71.0,6.05473486445031,0.0426102762046738,0.0907359433045195,1.0997905312943737,142.09564930691963
609,3740.7932185479176,1272.2125380032464,76.0,6.925048839362605,0.04613963215060079,0.26585722482413154,1.3621328627261147,150.08894775665075
610,4125.90463571652,1273.1010479171966,59.0,4.935117778262368,0.041175654828614364,0.37461263397553035,1.5990089572114459,119.85523481785133
611,1891.5842012390494,1282.0027847710217,131.0,14.37793682413145,0.05830613562326666,0.1897337930044164,1.2341622930418603,246.59389051319724
612,4758.228829017377,1284.2450331650875,218.0,39.96973578480899,0.08366858410880243,0.1739140589647602,1.210527803858777,477.714977617315
613,3689.4916056290735,1280.57881563019,37.0,2.8172438369255377,0.03217255267502774,0.3933062681198285,1.648278113737807,87.5666865909672
614,3576.8947011715427,1286.6136001112723,92.0,9.409565348827016,0.050427024935380406,0.27438720344171585,1.3781454857786208,186.5976698186118
615,4787.981193007187,1286.8142952069074,31.0,2.3109615438051305,0.03163697775030805,0.4489617492307141,1.8147560511524086,73.04621705790557
616,5257.49287217546,1286.9342601119433,20.0,1.3471100644106715,0.0229520944421325,0.3379803192317268,1.5105291112184172,58.692249973397644
617,3166.5392301631955,1293.1076702113737,201.0,43.75491996413189,0.07781218010527727,0.2332191465822191,1.3041535864421872,562.3145361681546
618,4133.314938142255,1292.1501587742216,79.0,6.8151311870370375,0.0474727546891545,0.3298546406837919,1.4922135714262998,143.55878928159194
619,1474.974924777648,1298.5521708304316,346.0,93.03114532275252,0.0940043521493486,0.2841812231298483,1.397001632693128,989.6472152156327
620,4778.901032276781,1296.4518380429054,156.0,19.037832013956866,0.07095474249893423,0.20587883380404282,1.2592536788690003,268.3095074898316
621,4027.697920839499,1295.0888014707853,58.0,4.898800485562552,0.04167122130363533,0.3851287700602972,1.626356790344646,117.55836119771199
622,784.5697325555273,1296.0452521242207,61.0,4.136215086924366,0.03810224942782334,0.16957601053826532,1.2042041326963366,108.55566663484139
623,2797.417594093683,1297.4756068831082,83.0,8.012592003449111,0.04926771331802554,0.1473342635023237,1.1727925225510984,162.6337303647001
624,677.27762159659,1305.7889282258145,228.0,33.57291635817647,0.07780455138551529,0.2629076207862934,1.3566820499036363,431.5032444802024
625,3101.0310629595306,1305.9583304726739,40.0,3.2067293429902715,0.03381964257128283,0.1991234744259205,1.2486319277284172,94.81854624073384
626,4264.629960312187,1311.0717933381566,181.0,24.96577442282077,0.07072832504612306,0.24051291141788023,1.3166780779208398,352.98127598158436
627,3526.2837006102463,1310.773420454916,121.0,13.158448561958116,0.057616176084367386,0.2480649317478536,1.329902064980789,228.38115015981268
628,3797.4516540688705,1317.2168793127305,115.0,10.847279782141078,0.057570931785081596,0.22074737344848072,1.2832808846925154,188.41591486889817
629,3995.3113405775907,1320.7446129016548,222.0,47.056662857820434,0.0813787079188102,0.2177230413452187,1.2783196397854022,578.2429343160359
630,2537.2346633677757,1328.3682536822173,219.0,50.51070510656804,0.07698908762814878,0.27670948778003257,1.3825703270055885,656.0761617351639
631,2823.158423290115,1333.7091964477415,172.0,22.192726198057763,0.06931275061476401,0.2560486467781149,1.3441739109274096,320.182448412754
632,1908.6472167022912,1329.5642081351314,20.0,1.2020131229872837,0.022786643408484776,0.38029763800730776,1.6136778901155655,52.75077603310829
633,470.36592858046447,1332.1995421175975,75.0,5.815604457564823,0.04726967536846242,0.14213329843358713,1.165682265291403,123.0303447661268
634,4345.256810828044,1337.4698612201516,161.0,22.14984060185401,0.06768246154017117,0.2668688498282098,1.3640124277432162,327.2611559599904
635,3096.797413261209,1338.6590786421964,166.0,27.782449414558496,0.06793716076391525,0.21933454460010138,1.2809584349902436,408.94333972983924
