label,ra,dec,x_centroid,y_centroid,segment_flux,segment_flux_err,snr,area,ellipticity,elongation
407,214.88165987842558,52.78631637125784,570.0537921138213,1088.1895639606244,0.4253952397992251,0.15767565684694537,2.6979132245642283,15.0,0.45778549274834257,1.8442885364110537
408,214.8750299585679,52.78155657067021,1287.493560012519,1086.7293923553077,0.1765419012690193,0.031136360931345832,5.669959365459748,14.0,0.036169413804293504,1.037526733766622
409,214.87945171585417,52.784827944275165,800.4752781402539,1094.9039374432227,1.6622762536432392,0.07821883181063427,21.25161185822317,87.0,0.22712362421318022,1.2938679863024136
410,214.87776110982722,52.78370675623746,975.2746679594219,1101.4201804793058,0.3455887464516114,0.041343918962759095,8.358877317917143,26.0,0.5243213747807436,2.102259691696397
411,214.87583773146696,52.78239797117784,1177.0678281232213,1106.367905869256,2.1125295604525087,0.08461444167509448,24.966536664796234,106.0,0.38845080284041933,1.6351914198311914
412,214.87411532367508,52.78115837950076,1363.7241266392991,1105.77640971369,0.20164620289206311,0.03411445684092655,5.910872444263908,16.0,0.23637172968612408,1.3095376885260779
413,214.88138783581795,52.78637612298096,577.0450992299867,1107.117605192514,0.20892570438975364,0.03570533828676254,5.851385658687657,17.0,0.5849474721335512,2.4093335972206624
414,214.8785594769517,52.78439072761128,879.1300211562141,1109.8450515781292,0.5749939864464233,0.05312508730150086,10.823398429129337,40.0,0.2671581250641293,1.3645508454160151
415,214.8851201893533,52.78906896483543,172.00370359085514,1108.9734805337234,0.17702966626679129,0.028604849163681584,6.18879915268208,11.0,0.3458987016962275,1.5288151890131059
416,214.8842783968151,52.78855488268432,255.14851781059556,1115.4958386816506,0.6147873545216468,0.1594555470171182,3.855540719794758,19.0,0.4175183732797375,1.7167923486799543
417,214.86738024353102,52.77661638905439,2066.7630095766776,1126.2456052179903,0.15180659983745065,0.04702724761883481,3.228056233864106,10.0,0.3460892625748949,1.5292607121542088
418,214.88448844549725,52.78890442469947,214.92996580959712,1130.3430413473084,1.8172049749829964,0.07515619478753356,24.17904445695038,77.0,0.1733424118102932,1.2096907042127258
419,214.88216392989375,52.787253566092225,464.87966152932034,1131.140214126257,0.3921575712693978,0.03713284019185995,10.560936606065603,19.0,0.1535937336937745,1.1814657331922505
420,214.87171073179903,52.77984267364044,1587.799519193474,1135.844162177861,1.52983011271594,0.0710232231744872,21.539857589362153,73.0,0.24753805332682555,1.3289708594849934
421,214.88008086440936,52.78586461887336,680.9112927938121,1138.5984808319217,0.37500484620378577,0.04312326866432883,8.696113671781712,26.0,0.4676490264151667,1.878459981515642
422,214.87391011430927,52.781444037319574,1347.8228774493866,1137.966446530966,0.34761086867543717,0.0427258608030776,8.135842371381743,25.0,0.37145481311639605,1.590975511177024
423,214.88223807651056,52.78746218752309,443.1814021154139,1142.7267440911346,0.48853130086841934,0.047363241863426934,10.314566352470367,32.0,0.06599059930159568,1.0706530354536596
424,214.87692327269886,52.78379983896855,1004.8089822739831,1152.9482816993225,8.075112299936132,0.12391749699197323,65.16523086694689,189.0,0.1815159482602332,1.221770904239861
425,214.8760133853315,52.783057568542176,1111.1067870525292,1146.1224038851772,0.2001160673328535,0.03380003473496806,5.920587623710992,18.0,0.3703119495584084,1.5880879417970752
426,214.87479867387538,52.78234282612655,1228.7082341603962,1157.5748662679098,2.1857791502668156,0.07971473400777283,27.420014348334707,88.0,0.42294321581510286,1.7329317103732131
427,214.86705111515218,52.77678646421368,2066.613096659363,1156.4298424836684,0.26239077114485804,0.062782722188879,4.179346832962534,17.0,0.11330346037166139,1.1277815524341088
428,214.87872428295037,52.78519369063259,801.0420035433459,1160.8534972942875,0.21167084953408985,0.034066659579142164,6.213431318158608,18.0,0.22849692059262805,1.2961711063657029
429,214.86746233611422,52.777194911266804,2012.1453029745858,1164.9377533664706,3.197117204510392,0.08725237410871144,36.642180080131325,106.0,0.21955525485319105,1.2813206908221166
430,214.88509141370864,52.789773592995566,111.29128357849098,1162.970154815008,0.3848031931859255,0.041576176389887566,9.255377155834847,25.0,0.3787509777812371,1.6096604811200268
431,214.86903101910406,52.778421128237206,1833.5810075216752,1172.6926383617663,0.6479433193371351,0.05306280705656743,12.210875286835039,42.0,0.2518809654485985,1.336685679438213
432,214.87594928950443,52.78362690597414,1063.8851254070432,1191.9197534820144,22.683008890378833,0.2261901671714344,100.28291315239575,666.0,0.5603756378757496,2.2746692088855887
433,214.87837676615908,52.78522229808624,814.1722278187437,1181.4808252322252,7.169870034257527,0.09526332530180309,75.26369682711275,101.0,0.09883868654022598,1.1096792384048986
434,214.87079385834403,52.77980087146986,1632.7636861377846,1181.5456011797282,0.44179895609733183,0.040519810528202464,10.903282871716105,25.0,0.24022349917068175,1.3161765320570862
435,214.88012864343634,52.786538658727736,619.4400911929149,1186.2390275717028,0.36733168023225493,0.04088461415434496,8.984594518748008,25.0,0.2643121113345207,1.359272070951143
436,214.8698009973201,52.77924770159849,1726.157867817822,1193.2273261416387,4.443120994840595,0.09583605959413967,46.361682790976204,119.0,0.2873347974993343,1.4031834253883975
437,214.8822217158617,52.788091786600184,388.5107291228392,1190.4740347690906,0.20758508635014683,0.031077571626869572,6.67957872778803,14.0,0.24735193904930652,1.3286422325155114
438,214.86855147154634,52.778423476413394,1854.9671862876576,1198.3995268694655,5.135749267526791,0.13946284847853255,36.82521419543022,278.0,0.4577861434648345,1.8442907497609193
439,214.88024643148327,52.7867142374266,598.6843552152359,1193.041973210619,0.28023344831578656,0.03848604313313393,7.281430500568248,19.0,0.5934469634327886,2.4597036796075673
440,214.8821809188208,52.78839341710763,363.8029534199034,1215.1030858821243,25.866366680558627,0.2626648348067713,98.47670206629356,920.0,0.6435170999632701,2.805183642460735
441,214.86716489404884,52.77760046451705,1989.8417491300058,1210.9627229343398,14.988570732397685,0.17163124347545172,87.3300829667501,373.0,0.5947996489642667,2.467914939964633
442,214.87308383564582,52.781820913212734,1351.8582741103878,1210.0096509507102,8.203048896978867,0.09768141238879037,83.97758280080136,103.0,0.09440111734033518,1.1042416451123342
