label,x_centroid,y_centroid,area,segment_flux
1173,1753.3421853814896,1499.7521753644096,175.0,4.142158203758299
41,519.8676149792531,45.163377900191726,173.0,4.104592453688383
2163,1141.192657411927,2934.282595341735,128.0,4.07720344606787
2193,2870.1604581668385,2970.253220134004,147.0,4.061164093203843
1590,1852.5747261821002,2080.1049557508068,142.0,4.0088693499565125
825,252.52053141336026,1005.0300104915065,215.0,4.0041528809815645
1501,1758.4062966671631,1953.4657382905496,141.0,3.9834290454164147
1310,527.7930777466433,1704.7131430647162,195.0,3.967385827563703
144,957.5875572506926,176.89643303641864,135.0,3.9539655297994614
534,26.536379693079464,666.0056386862215,216.0,3.940653015859425
52,2540.9505158181773,61.94508471941539,233.0,3.8296644277870655
537,1544.3704452145735,665.41884126034,170.0,3.799795917235315
322,955.1255070563249,387.86746429795113,147.0,3.7513999296352267
1008,1132.6662619528129,1236.776574938947,108.0,3.750226547010243
1178,1143.7249596781112,1502.761629133167,108.0,3.7393552251160145
1271,1610.558175245258,1651.218728216259,129.0,3.7338357688859105
1067,1280.5755363148294,1330.8119442073903,86.0,3.7328093219548464
106,1038.075839175238,131.72696885695748,114.0,3.721813937649131
855,1075.7725508488395,1039.5416611664423,114.0,3.7104071527719498
1218,2789.8957091576394,1579.3139899835483,93.0,3.6539895767346025
795,2123.584709174642,966.1073515499722,104.0,3.6412862334400415
909,563.3751293725394,1110.5065161198215,168.0,3.6341212997213006
670,1301.7363467377088,839.5060367458186,91.0,3.5815670313313603
1538,905.5271371010585,2002.8654335119397,132.0,3.5706715509295464
1386,467.93096860604425,1798.0942896806507,144.0,3.5642858631908894
237,2213.3083854846836,298.8565712948501,171.0,3.5473677860572934
1339,845.5791939484826,1731.3693078880913,130.0,3.5412904787808657
949,883.7013373015899,1159.4404104519979,124.0,3.5348034342750907
914,289.2553798701708,1117.179498392228,126.0,3.478907478041947
786,2081.2510489362116,954.0554787659129,123.0,3.476480114273727
2017,899.5398303948251,2715.0413220095024,228.0,3.467321160249412
1103,925.4546144525533,1406.1884247443052,101.0,3.4661133540794253
1073,587.6035769654209,1354.0979951076238,153.0,3.416020393371582
1628,1014.531566795636,2135.934607314868,110.0,3.3848359817638993
505,1720.9767623309597,623.715242489898,101.0,3.37104132771492
83,2800.363530773645,116.14821208606426,129.0,3.368181614205241
608,1821.9978475786256,769.4341627843531,138.0,3.366563541814685
1500,2029.1817259974682,1949.068984527076,109.0,3.3486987724900246
643,883.9848433256213,802.2017299615592,99.0,3.2610335322096944
512,2347.409749219053,632.1439614804033,136.0,3.2307498631998897
183,2979.075957607223,232.52746901910862,194.0,3.228149196598679
129,34.62352340716937,158.51024660385113,152.0,3.227296500466764
1215,292.10144310910795,1575.8899879024348,90.0,3.2187697077170014
1747,1258.2530923295467,2309.229452375551,104.0,3.2150301560759544
2004,69.02845924020993,2701.6579890893026,173.0,3.205852590035647
2159,2504.6132366190495,2936.271800762991,122.0,3.2017776099964976
466,1000.2160590819925,574.8706922002484,99.0,3.2004305804148316
1648,797.8455974441358,2173.8595796257073,113.0,3.1835434027016163
1132,15.846756973073171,1443.8515035024193,73.0,3.161292489618063
974,2836.4841886870095,1184.1136588170025,85.0,3.1549926549196243
121,333.7208210188014,144.62510322733607,139.0,3.1140667339786887
1169,358.9058622823297,1489.291959958469,102.0,3.0921445824205875
453,644.209288759063,558.0672354190544,81.0,3.0826975842937827
1087,2758.9862398689315,1377.590836319142,149.0,3.03052815888077
182,221.41188763860643,224.2003855359241,142.0,3.000581837259233
1830,1253.9802200098327,2445.4913778254263,135.0,2.9795416314154863
1056,2680.5576420403168,1322.5812857775727,163.0,2.952923503704369
1969,2924.026495154283,2656.820590474719,141.0,2.9332179743796587
984,481.62409874897014,1196.4336706425086,90.0,2.9163426319137216
138,1734.5057348737055,168.29717371212828,116.0,2.899724838323891
2085,2242.0968330210367,2817.873481684126,137.0,2.8896173667162657
1227,2450.068119583366,1597.5864848526032,143.0,2.852383374236524
